name	chrom	strand	txStart	txEnd
NR_149160	chr12	-	75669758	75784717
NR_149161	chr12	-	75669758	75784717
NM_001319652	chr12	-	76745577	76953589
NM_020841	chr12	-	76745577	76953589
NM_001319653	chr12	-	76745577	76953589
NM_001319655	chr12	-	76745577	76816872
NM_001003712	chr12	-	76745577	76953589
NM_001143885	chr12	-	80167342	80329235
NM_001143886	chr12	-	80167342	80307691
NM_001244990	chr12	-	80167342	80329235
NM_001244992	chr12	-	80167342	80328731
NM_002480	chr12	-	80167342	80328978
NM_001324423	chr12	-	81186299	81331694
NR_136888	chr12	-	81186299	81331694
NR_136887	chr12	-	81186299	81331694
NM_004664	chr12	-	81186299	81331694
NM_001220479	chr12	-	81651753	81763193
NM_001220480	chr12	-	81651753	81763193
NM_001351284	chr12	-	86367072	86650196
NR_147093	chr12	-	86367072	86650196
NM_001351288	chr12	-	86367072	86650196
NM_001351287	chr12	-	86367072	86651062
NM_001351282	chr12	-	86367072	86650196
NM_001351291	chr12	-	86367072	86650196
NM_001351289	chr12	-	86367072	86650196
NM_001351283	chr12	-	86367072	86650196
NM_025114	chr12	-	88442789	88535993
NM_172240	chr12	-	89813497	89920039
NR_037660	chr12	-	89813497	89919344
NM_001199781	chr12	-	89913189	89920039
NM_001199782	chr12	-	89913189	89920039
NM_001682	chr12	-	89981825	90049844
NM_003774	chr12	-	89913189	89918583
NM_001199777	chr12	-	89813497	89919344
NR_037659	chr12	-	89813497	89920039
NM_001001323	chr12	-	89981825	90049844
NR_046159	chr12	-	92378751	92535489
NR_046160	chr12	-	92378751	92536607
NR_132339	chr12	-	92378751	92536607
NR_132340	chr12	-	92378751	92536607
NR_132341	chr12	-	92378751	92536607
NM_001731	chr12	-	92534053	92539673
NM_003566	chr12	-	93166284	93323107
NR_040096	chr12	-	93397533	93771512
NR_110092	chr12	-	94101566	94131599
NR_110093	chr12	-	94108310	94131599
NM_001346460	chr12	-	94762163	94853764
NR_144441	chr12	-	94762163	94853764
NM_001346461	chr12	-	94762163	94853764
NM_001346457	chr12	-	94700169	94853764
NM_001346459	chr12	-	94702055	94853764
NM_001346458	chr12	-	94702055	94853764
NM_016122	chr12	-	94702055	94853764
NM_020698	chr12	-	94960899	95044338
NM_001346462	chr12	-	94762163	94853764
NM_001042399	chr12	-	94702055	94853764
NM_001329700	chr12	-	96051582	96184593
NM_001329702	chr12	-	96051582	96183973
NR_135014	chr12	-	96189122	96252617
NM_001329701	chr12	-	96051582	96184984
NM_032147	chr12	-	95910335	95945266
NM_021229	chr12	-	96051582	96184536
NM_018351	chr12	-	95470524	95611240
NM_001170464	chr12	-	96672038	96794366
NM_002595	chr12	-	96672038	96794366
NM_001352200	chr12	-	99137751	99548577
NM_001352192	chr12	-	99137751	99548645
NM_181670	chr12	-	99137751	99548577
NM_001204081	chr12	-	99128568	99288674
NM_001352191	chr12	-	99137751	99548645
NM_001352190	chr12	-	99137751	99548868
NM_001352189	chr12	-	99137751	99548868
NM_001352224	chr12	-	99137751	99288674
NM_001352223	chr12	-	99128568	99288674
NM_001352220	chr12	-	99137751	99288674
NM_001204079	chr12	-	99137751	99288674
NM_001352225	chr12	-	99137751	99288674
NM_001352211	chr12	-	99137751	99289078
NM_001352209	chr12	-	99137751	99289078
NM_001352208	chr12	-	99137751	99289078
NM_001352207	chr12	-	99137751	99289078
NM_001352206	chr12	-	99137751	99548577
NM_001352205	chr12	-	99137751	99548577
NM_001352197	chr12	-	99128568	99548577
NM_001352196	chr12	-	99128568	99548577
NM_001352195	chr12	-	99137751	99548577
NM_001352194	chr12	-	99137751	99548577
NM_001352193	chr12	-	99137751	99548645
NM_001352218	chr12	-	99137751	99288674
NM_001352217	chr12	-	99137751	99288674
NM_001352216	chr12	-	99128568	99288674
NM_001352214	chr12	-	99128568	99288674
NM_001352213	chr12	-	99128568	99288674
NM_001352212	chr12	-	99137751	99289078
NM_020140	chr12	-	99128568	99548577
NM_001352204	chr12	-	99137751	99548577
NM_001352203	chr12	-	99137751	99548577
NM_001352202	chr12	-	99137751	99548577
NM_001352201	chr12	-	99137751	99548577
NM_001204080	chr12	-	99137751	99288674
NM_001352221	chr12	-	99137751	99288674
NM_001204066	chr12	-	99137751	99548645
NM_001204065	chr12	-	99137751	99288674
NM_001204067	chr12	-	99137751	99548868
NM_001204069	chr12	-	99137751	99548577
NM_001204068	chr12	-	99137751	99548577
NM_001204070	chr12	-	99137751	99548577
NM_001352222	chr12	-	99137751	99288674
NM_001352199	chr12	-	99137751	99548577
NM_001352198	chr12	-	99137751	99548577
NM_001352210	chr12	-	99137751	99289078
NM_001352219	chr12	-	99137751	99288674
NM_015054	chr12	-	100430862	100536642
NM_001006947	chr12	-	100463685	100536642
NM_145913	chr12	-	101549993	101604052
NM_024057	chr12	-	102467966	102513909
NM_001354304	chr12	-	103230663	103352188
NM_000277	chr12	-	103230663	103311381
NM_001031701	chr12	-	104166080	104234975
NM_001352172	chr12	-	105196330	105352097
NM_001352169	chr12	-	105196330	105352522
NM_001352171	chr12	-	105196330	105352097
NM_001352170	chr12	-	105196330	105352097
NM_032148	chr12	-	105196330	105352097
NM_004075	chr12	-	107385142	107487635
NM_012406	chr12	-	108126642	108154914
NM_014706	chr12	-	108915990	108955165
NM_018711	chr12	-	109301904	109459045
NM_018984	chr12	-	109176465	109251359
NM_207435	chr12	-	110478981	110505500
NM_001177433	chr12	-	110220891	110252632
NM_001177431	chr12	-	110220891	110252601
NM_001177428	chr12	-	110220891	110252632
NM_001287222	chr12	-	110872694	110888216
NR_138550	chr12	-	110972236	111021064
NM_001278556	chr12	-	110872694	110888216
NM_147204	chr12	-	110220891	110252632
NM_021625	chr12	-	110220891	110271212
NM_139283	chr12	-	110972236	111021064
NR_148514	chr12	-	110478981	110511444
NR_148515	chr12	-	110478981	110511444
NM_001177997	chr12	-	111798454	111806925
NR_132311	chr12	-	111890017	112037480
NM_001177996	chr12	-	111798454	111806925
NM_001310123	chr12	-	111890017	112037477
NM_001310121	chr12	-	111890017	112037477
NM_002973	chr12	-	111890017	112037480
NM_144671	chr12	-	111798454	111806925
NM_001109662	chr12	-	112597991	112819896
NM_001320141	chr12	-	112842984	112856647
NM_001330466	chr12	-	113736570	113772973
NM_024959	chr12	-	113736570	113772973
NM_138451	chr12	-	113633245	113658899
NM_001330452	chr12	-	113633245	113658899
NM_022363	chr12	-	113900693	113909877
NM_001358345	chr12	-	113736570	113772973
NR_152403	chr12	-	113736570	113772973
NM_181486	chr12	-	114791734	114843968
NM_080717	chr12	-	114791734	114846247
NM_000192	chr12	-	114791734	114846247
NM_003806	chr12	-	117293948	117319232
NR_073189	chr12	-	117293948	117319232
NM_015335	chr12	-	116396380	116714991
NM_001204218	chr12	-	117645946	117799607
NM_001204214	chr12	-	117645946	117747215
NM_001204213	chr12	-	117645946	117742857
NM_173598	chr12	-	117890816	118406028
NM_000620	chr12	-	117645946	117799607
NM_001346492	chr12	-	118587605	118810750
NM_001346491	chr12	-	118587605	118810750
NM_016281	chr12	-	118587605	118810750
NM_001346494	chr12	-	118587605	118628367
NM_001346488	chr12	-	118587605	118810750
NM_001346489	chr12	-	118587605	118797525
NM_001346487	chr12	-	118587605	118810750
NM_001346495	chr12	-	118587605	118628367
NM_001346497	chr12	-	118587605	118628367
NM_001346496	chr12	-	118587605	118628367
NM_001346493	chr12	-	118587605	118810750
NM_001346490	chr12	-	118587605	118810750
NM_007174	chr12	-	120123594	120315095
NM_001206999	chr12	-	120123594	120315095
NM_139015	chr12	-	121200312	121342155
NM_001171993	chr12	-	122277432	122326517
NM_016237	chr12	-	121746047	121790265
NM_001137559	chr12	-	121746047	121792012
NM_002150	chr12	-	122277432	122296769
NM_001330489	chr12	-	121746047	121790265
NM_032590	chr12	-	121866899	122018920
NM_001005366	chr12	-	121866899	122018364
NM_001300801	chr12	-	123468026	123595036
NM_020845	chr12	-	123468026	123594975
NM_001247997	chr12	-	122755980	122907116
NM_002956	chr12	-	122755980	122907116
NM_198240	chr12	-	122755980	122907116
NM_001319243	chr12	-	123955634	124018265
NM_001319302	chr12	-	123955634	124009505
NM_001319244	chr12	-	123955634	124004773
NM_178314	chr12	-	123955634	124018265
NM_032656	chr12	-	125431369	125473667
NM_006312	chr12	-	124808956	125052010
NM_001077261	chr12	-	124808956	125052010
NM_001082959	chr12	-	125262173	125348519
NM_001206654	chr12	-	124808956	125052010
NM_005505	chr12	-	125262173	125348519
NR_110034	chr12	-	127137491	127174864
NR_110035	chr12	-	127137491	127174864
NR_104646	chr12	-	127399773	127544942
NR_126452	chr12	-	128368534	128468436
NR_104647	chr12	-	128571527	128602686
NM_001122636	chr12	-	132680916	132905905
NM_001161346	chr12	-	133416937	133464204
NM_001161344	chr12	-	133416937	133464204
NM_018223	chr12	-	133416937	133464204
NM_001161345	chr12	-	133416937	133464204
NM_001161347	chr12	-	133416937	133464204
NR_033859	chr12	-	246576	258335
NM_001206931	chr12	-	299242	323371
NM_003044	chr12	-	299242	322613
NM_001122847	chr12	-	299242	322863
NR_120482	chr12	-	362607	366465
NM_001122848	chr12	-	299242	323371
NM_001190997	chr12	-	329786	372039
NM_016615	chr12	-	329786	372039
NM_001243392	chr12	-	368154	372039
NM_001294346	chr12	-	673461	752851
NR_134624	chr12	-	694864	695652
NM_016533	chr12	-	673461	772907
NM_001294345	chr12	-	673461	719579
NM_001297420	chr12	-	1034615	1042242
NM_152441	chr12	-	1675158	1703331
NR_037422	chr12	-	1769480	1769546
NR_036546	chr12	-	2038367	2045742
NM_001319292	chr12	-	2100621	2113701
NR_046578	chr12	-	2329702	2332647
NR_046579	chr12	-	2777665	2781386
NR_045725	chr12	-	2785166	2800323
NR_146318	chr12	-	2914296	2922090
NM_202003	chr12	-	2966846	2986321
NM_202002	chr12	-	2966846	2986321
NM_031474	chr12	-	2934513	2944221
NM_021953	chr12	-	2966846	2986321
NM_001243089	chr12	-	2966846	2986321
NM_001243088	chr12	-	2966846	2986321
NR_126055	chr12	-	3592877	3601985
NR_149145	chr12	-	4357932	4384643
NR_125790	chr12	-	4357932	4385350
NR_149146	chr12	-	4357932	4384643
NM_020638	chr12	-	4477392	4488894
NM_020996	chr12	-	4543307	4554780
NR_144379	chr12	-	4596895	4647674
NR_144380	chr12	-	4596895	4647674
NR_144382	chr12	-	4596895	4647674
NM_001346156	chr12	-	4596895	4647674
NM_001346155	chr12	-	4596895	4647674
NM_001346153	chr12	-	4596895	4647674
NM_001352962	chr12	-	4596895	4647674
NM_001304811	chr12	-	4596895	4647674
NM_001346157	chr12	-	4596895	4647674
NM_020374	chr12	-	4596895	4647674
NM_001278309	chr12	-	4724673	4758213
NR_110112	chr12	-	4809582	4829268
NM_006422	chr12	-	4724673	4758213
NR_120476	chr12	-	5343161	5352317
NR_120477	chr12	-	5347213	5352317
NR_145989	chr12	-	6149202	6149349
NM_001159575	chr12	-	6456008	6486523
NM_001159576	chr12	-	6456008	6484390
NM_001065	chr12	-	6437922	6451283
NR_144351	chr12	-	6437922	6451283
NM_001346092	chr12	-	6437922	6451283
NM_001346091	chr12	-	6437922	6451283
NM_001038	chr12	-	6456008	6484905
NM_016497	chr12	-	6601315	6602471
NM_001193457	chr12	-	6648693	6665249
NR_036467	chr12	-	6648693	6665249
NM_001330325	chr12	-	6648693	6665249
NM_001330324	chr12	-	6648693	6665249
NR_123717	chr12	-	6571403	6580065
NM_006170	chr12	-	6666035	6677498
NM_001258308	chr12	-	6666035	6677498
NM_001258310	chr12	-	6666035	6677498
NM_001258309	chr12	-	6666035	6677498
NM_016830	chr12	-	6571403	6580065
NM_014231	chr12	-	6571403	6580065
NM_199245	chr12	-	6571403	6580065
NM_080730	chr12	-	6648693	6665249
NM_001297438	chr12	-	6571403	6580065
NM_001039670	chr12	-	6648693	6665249
NM_001033714	chr12	-	6666035	6677498
NM_001244015	chr12	-	6802956	6809596
NM_001244014	chr12	-	6802956	6810009
NM_001142961	chr12	-	6728000	6740815
NM_016162	chr12	-	6759703	6772308
NR_003012	chr12	-	6690638	6690775
NM_020400	chr12	-	6728000	6745297
NM_153685	chr12	-	6802956	6810009
NM_133476	chr12	-	6775642	6798541
NM_001135734	chr12	-	6775642	6798738
NM_001127582	chr12	-	6759703	6772308
NM_001127583	chr12	-	6759703	6772308
NM_001127586	chr12	-	6759703	6772308
NM_001127585	chr12	-	6759703	6772308
NM_001127584	chr12	-	6759703	6772308
NM_032489	chr12	-	6747241	6756580
NM_001039920	chr12	-	6775642	6798738
NR_026581	chr12	-	6857157	6862636
NM_005439	chr12	-	6857157	6862082
NM_032641	chr12	-	6980099	6982521
NM_001331019	chr12	-	6957971	6961094
NR_123727	chr12	-	6957971	6961094
NR_138531	chr12	-	6957971	6961094
NR_135083	chr12	-	6984928	6998522
NR_003010	chr12	-	7076499	7076769
NM_001319670	chr12	-	6980099	6982521
NM_001297603	chr12	-	6955888	6961094
NM_001297604	chr12	-	6957971	6961094
NM_001297602	chr12	-	6957971	6961094
NM_001146316	chr12	-	6980099	6982449
NM_031299	chr12	-	6957971	6961094
NM_005768	chr12	-	7085346	7125842
NM_031491	chr12	-	7276276	7281487
NM_001329454	chr12	-	7276276	7282610
NM_001297643	chr12	-	7254201	7261874
NM_001297642	chr12	-	7247145	7261874
NM_001297640	chr12	-	7247145	7261874
NM_016546	chr12	-	7247145	7261874
NM_001297650	chr12	-	7507555	7596781
NM_174941	chr12	-	7507555	7596781
NM_004244	chr12	-	7623411	7656414
NM_203416	chr12	-	7623411	7656414
NM_020634	chr12	-	7842377	7848389
NM_001304566	chr12	-	7801995	7823195
NM_005889	chr12	-	7801995	7818499
NM_001644	chr12	-	7801995	7818499
NM_130441	chr12	-	7882010	7902069
NM_203503	chr12	-	7882010	7902069
NM_006931	chr12	-	8071823	8088892
NM_004054	chr12	-	8209439	8219067
NM_001326477	chr12	-	8209439	8219067
NM_001326475	chr12	-	8209439	8219067
NR_036440	chr12	-	8286364	8287448
NM_018088	chr12	-	8373855	8380214
NM_001319982	chr12	-	8373855	8380214
NM_001330343	chr12	-	8754761	8765463
NM_020661	chr12	-	8754761	8765463
NM_014358	chr12	-	8685900	8693558
NM_001297709	chr12	-	8798538	8815484
NM_001297711	chr12	-	8798538	8815484
NR_123734	chr12	-	8798538	8815484
NR_123733	chr12	-	8798538	8815484
NM_001297712	chr12	-	8798538	8815484
NM_003480	chr12	-	8798538	8815484
NM_001297710	chr12	-	8798538	8815484
NM_001207024	chr12	-	9092956	9102357
NM_002355	chr12	-	9092956	9102357
NR_034140	chr12	-	9208184	9217666
NM_001347423	chr12	-	9220303	9268825
NM_001347424	chr12	-	9220303	9268825
NM_001347425	chr12	-	9220303	9268825
NM_000014	chr12	-	9220303	9268825
NR_040112	chr12	-	9381128	9386803
NR_036052	chr12	-	9392065	9392147
NR_036262	chr12	-	9392065	9392147
NR_036263	chr12	-	9392065	9392147
NR_128710	chr12	-	9392065	9392147
NR_120481	chr12	-	9524377	9534018
NR_144634	chr12	-	9549652	9560010
NR_033399	chr12	-	9570286	9600768
NM_002258	chr12	-	9747869	9760497
NM_001781	chr12	-	9905081	9913497
NM_172004	chr12	-	9875087	9885895
NM_001253750	chr12	-	9868455	9885895
NM_001267701	chr12	-	9868455	9885895
NM_207375	chr12	-	10051271	10084980
NM_005127	chr12	-	10004967	10022458
NM_001130711	chr12	-	10065825	10084980
NR_135047	chr12	-	10100735	10105936
NR_120484	chr12	-	10167950	10183205
NM_016509	chr12	-	10145661	10151899
NM_001099431	chr12	-	10145661	10151899
NM_002543	chr12	-	10310898	10324790
NM_001172632	chr12	-	10310898	10324790
NR_125336	chr12	-	10269375	10282868
NM_197954	chr12	-	10279921	10282868
NM_197950	chr12	-	10269375	10282868
NM_197949	chr12	-	10269375	10282868
NM_197948	chr12	-	10269375	10282868
NM_197947	chr12	-	10269375	10282868
NM_022570	chr12	-	10269375	10282868
NM_001172633	chr12	-	10310898	10324790
NM_007360	chr12	-	10524951	10542653
NM_001304448	chr12	-	10594862	10607284
NM_002259	chr12	-	10598637	10605979
NM_002261	chr12	-	10564913	10573194
NM_002260	chr12	-	10583205	10588592
NM_001199805	chr12	-	10524951	10562745
NM_013431	chr12	-	10559982	10562356
NM_007333	chr12	-	10568182	10573194
NM_007328	chr12	-	10598637	10605979
NM_213658	chr12	-	10598637	10607215
NM_213657	chr12	-	10598637	10607215
NM_018423	chr12	-	10771537	10826891
NR_135120	chr12	-	10756788	10766208
NR_135121	chr12	-	10756788	10766208
NM_018048	chr12	-	10756788	10766208
NM_001145426	chr12	-	10851675	10875953
NM_001319985	chr12	-	10756788	10766208
NM_001300739	chr12	-	10756788	10765577
NM_003651	chr12	-	10851675	10875953
NM_001098538	chr12	-	10998447	11002075
NM_023919	chr12	-	10954130	10955226
NM_023921	chr12	-	10977944	10978868
NM_007244	chr12	-	10998447	11002075
NM_023918	chr12	-	10958649	10959579
NM_023917	chr12	-	10961692	10962767
NM_176890	chr12	-	11138511	11139511
NM_023920	chr12	-	11060524	11062161
NM_023922	chr12	-	11090852	11091806
NM_176889	chr12	-	11148560	11150903
NM_176888	chr12	-	11174217	11175219
NM_176887	chr12	-	11213963	11214893
NM_176885	chr12	-	11182985	11184006
NM_176884	chr12	-	11243885	11244912
NM_001097643	chr12	-	11285883	11286843
NM_181429	chr12	-	11338598	11339543
NM_001261399	chr12	-	11460014	11463369
NM_006249	chr12	-	11418846	11422641
NM_005039	chr12	-	11504756	11508524
NM_002723	chr12	-	11460014	11463369
NM_199354	chr12	-	11504756	11508524
NM_199353	chr12	-	11504756	11508524
NM_006248	chr12	-	11544473	11548498
NR_148969	chr12	-	11583143	11639612
NR_024061	chr12	-	12508341	12510001
NM_018050	chr12	-	12482217	12503169
NM_018654	chr12	-	13093708	13103318
NM_015987	chr12	-	13127798	13153243
NR_036555	chr12	-	13523604	13529679
NM_175054	chr12	-	14923653	14924065
NM_001354646	chr12	-	14992918	14996467
NM_021071	chr12	-	14978502	14996467
NM_001190839	chr12	-	15033797	15038996
NM_001013698	chr12	-	14957583	14967116
NM_000900	chr12	-	15033797	15038996
NR_135637	chr12	-	15094948	15101830
NM_001321423	chr12	-	15094948	15104040
NM_001321422	chr12	-	15094948	15104085
NM_001175	chr12	-	15094948	15114704
NM_001321421	chr12	-	15094948	15114200
NM_001321420	chr12	-	15094948	15114704
NM_018640	chr12	-	16701305	16759536
NM_001243613	chr12	-	16701305	16760084
NM_001243612	chr12	-	16701305	16758904
NM_001243611	chr12	-	16701305	16758313
NM_001243610	chr12	-	16701305	16759734
NM_001243609	chr12	-	16701305	16761148
NR_045014	chr12	-	16701305	16761148
NR_045013	chr12	-	16701305	16761148
NR_045012	chr12	-	16701305	16761148
NM_001001395	chr12	-	16701305	16761148
NR_146522	chr12	-	17734756	17742012
NR_104413	chr12	-	18233802	18243127
NM_024730	chr12	-	18233802	18243127
NM_001286201	chr12	-	18233802	18243127
NR_146523	chr12	-	20273913	20280835
NM_021094	chr12	-	21417533	21487832
NM_021957	chr12	-	21689122	21757781
NM_001174097	chr12	-	21788275	21810728
NM_002300	chr12	-	21788275	21810789
NM_001315537	chr12	-	21788275	21810789
NM_004982	chr12	-	21917888	21927755
NR_135030	chr12	-	22741940	22777980
NR_135031	chr12	-	22762500	22777980
NR_029451	chr12	-	24719897	24737102
NM_001101339	chr12	-	25146364	25150373
NM_033360	chr12	-	25357722	25403865
NM_004985	chr12	-	25357722	25403865
NR_036188	chr12	-	26026952	26027012
NR_038227	chr12	-	26107587	26110518
NR_038228	chr12	-	26107587	26112375
NM_030762	chr12	-	26272958	26278003
NM_018164	chr12	-	27058111	27091254
NM_001080406	chr12	-	27233989	27235455
NR_109975	chr12	-	27542721	27599567
NM_198966	chr12	-	28111016	28122894
NM_002820	chr12	-	28115253	28124916
NM_198965	chr12	-	28111016	28124916
NM_198964	chr12	-	28115253	28122894
NR_148936	chr12	-	28338557	28343671
NR_103860	chr12	-	29433348	29470781
NM_016570	chr12	-	29493578	29534143
NM_023925	chr12	-	30862485	30907448
NM_001319843	chr12	-	30862485	30907448
NM_001319842	chr12	-	30862485	30907448
NM_001319846	chr12	-	30862485	30907884
NM_001319845	chr12	-	30862485	30907824
NM_001319844	chr12	-	30862485	30907824
NM_032156	chr12	-	30862485	30907448
NM_001206856	chr12	-	30862485	30907448
NM_001002259	chr12	-	30862485	30907448
NR_146469	chr12	-	31516414	31522235
NM_001013699	chr12	-	31944118	31945175
NR_135029	chr12	-	32029902	32040137
NM_001040436	chr12	-	32899477	32908887
NM_173601	chr12	-	42475647	42538673
NM_001099650	chr12	-	42475647	42538673
NR_107005	chr12	-	42717501	42717661
NM_001190980	chr12	-	42625025	42632170
NM_033114	chr12	-	42705887	42719932
NR_110042	chr12	-	43009304	43040300
NM_001098614	chr12	-	44122409	44152576
NM_001271826	chr12	-	44122409	44152620
NM_031292	chr12	-	44122409	44152620
NM_001098615	chr12	-	44122411	44152561
NR_073472	chr12	-	44187525	44200178
NR_073473	chr12	-	44187525	44200178
NM_002822	chr12	-	44187525	44200178
NM_001242397	chr12	-	44187525	44200178
NR_026583	chr12	-	45456400	45459194
NM_001004329	chr12	-	45408538	45444882
NR_037144	chr12	-	45566816	45609789
NR_001571	chr12	-	45580873	45581252
NR_028408	chr12	-	46119502	46121704
NM_004719	chr12	-	46312913	46384401
NM_001278389	chr12	-	46576839	46660278
NM_001307936	chr12	-	46751970	46766645
NM_018976	chr12	-	46751970	46766645
NM_001143668	chr12	-	47470382	47473734
NM_181847	chr12	-	47469489	47473734
NR_026544	chr12	-	47602202	47610226
NR_135024	chr12	-	47699699	47701182
NR_039715	chr12	-	47757968	47758052
NM_001146076	chr12	-	48055714	48099844
NM_024604	chr12	-	48055714	48099844
NM_001146075	chr12	-	48055714	48099844
NM_001172440	chr12	-	48103517	48119355
NM_006025	chr12	-	48103517	48119355
NM_001308090	chr12	-	48176493	48213763
NM_001172439	chr12	-	48103517	48119355
NM_001098416	chr12	-	48176493	48213763
NM_006105	chr12	-	48128452	48152244
NM_001098531	chr12	-	48128452	48152889
NM_015401	chr12	-	48176493	48213763
NM_001098532	chr12	-	48128452	48152181
NM_001017536	chr12	-	48235319	48298814
NM_001017535	chr12	-	48235319	48298814
NM_000376	chr12	-	48235319	48298814
NM_001844	chr12	-	48366747	48398285
NM_033150	chr12	-	48366747	48398285
NM_024095	chr12	-	48541570	48551378
NM_001319301	chr12	-	48541570	48551378
NM_001319300	chr12	-	48541570	48551378
NM_001319299	chr12	-	48541570	48551378
NM_001319298	chr12	-	48541570	48551378
NM_001319297	chr12	-	48541570	48551378
NM_001319296	chr12	-	48541570	48551378
NM_001004134	chr12	-	48596121	48597075
NM_001172681	chr12	-	48733792	48744674
NM_001172682	chr12	-	48733792	48745029
NM_152320	chr12	-	48733792	48744674
NM_002289	chr12	-	48961466	48963829
NR_002968	chr12	-	49048164	49048301
NR_031623	chr12	-	49048226	49048313
NR_002950	chr12	-	49050430	49050565
NR_002951	chr12	-	49061239	49061376
NM_017822	chr12	-	49046994	49076035
NM_001277842	chr12	-	49082240	49110781
NM_001240	chr12	-	49082240	49110781
NR_039850	chr12	-	49165757	49165820
NM_004818	chr12	-	49223538	49245957
NM_015270	chr12	-	49159973	49182879
NM_014470	chr12	-	49250915	49259653
NM_001206709	chr12	-	49396054	49412629
NM_001659	chr12	-	49329991	49351252
NM_001143781	chr12	-	49315741	49318664
NM_001143782	chr12	-	49316908	49319330
NM_016594	chr12	-	49315741	49319330
NM_003394	chr12	-	49359122	49365641
NM_001206710	chr12	-	49396054	49412531
NM_002733	chr12	-	49396054	49412629
NM_015086	chr12	-	49388932	49393088
NM_001303126	chr12	-	49458458	49463808
NM_144593	chr12	-	49458458	49463808
NM_001300751	chr12	-	49490922	49504683
NM_001300750	chr12	-	49490922	49504683
NM_001352166	chr12	-	49490922	49504683
NM_001352165	chr12	-	49490922	49504683
NM_001352164	chr12	-	49490922	49504683
NM_001352162	chr12	-	49490922	49504683
NM_001352161	chr12	-	49490922	49504683
NM_006082	chr12	-	49521566	49525304
NM_018113	chr12	-	49490922	49504683
NM_001352163	chr12	-	49490922	49504683
NM_021044	chr12	-	49480438	49488602
NR_130123	chr12	-	49458458	49463808
NM_001352168	chr12	-	49490922	49504683
NM_001352167	chr12	-	49490922	49504683
NM_001270400	chr12	-	49578577	49583107
NM_001270399	chr12	-	49578577	49583107
NM_006009	chr12	-	49578577	49583107
NR_120449	chr12	-	49686413	49718359
NM_001008223	chr12	-	49726199	49730971
NM_001278341	chr12	-	49952076	49961928
NR_027450	chr12	-	49976657	49999410
NM_032130	chr12	-	49981287	49999433
NM_006337	chr12	-	49952076	49961928
NM_001012300	chr12	-	49952085	49960222
NM_012306	chr12	-	50260678	50297760
NR_146570	chr12	-	50302664	50305646
NR_026948	chr12	-	50302665	50305646
NM_181708	chr12	-	50229825	50236912
NM_001126104	chr12	-	50382944	50419340
NR_110591	chr12	-	50345294	50356566
NR_110590	chr12	-	50345749	50356705
NR_110589	chr12	-	50353234	50356707
NM_013277	chr12	-	50382944	50419340
NM_001320007	chr12	-	50382944	50419340
NM_001319999	chr12	-	50382944	50419340
NM_001320006	chr12	-	50382944	50419340
NM_001126103	chr12	-	50382944	50419340
NM_001320005	chr12	-	50382944	50419340
NM_001320004	chr12	-	50382944	50419340
NM_001320003	chr12	-	50382944	50419340
NM_001320002	chr12	-	50382944	50419340
NM_001320001	chr12	-	50382944	50419340
NM_001320000	chr12	-	50382944	50419340
NR_104035	chr12	-	50523088	50561316
NR_138533	chr12	-	50523088	50561316
NR_138532	chr12	-	50523088	50561316
NM_001281731	chr12	-	50523088	50561316
NM_147190	chr12	-	50523088	50561316
NM_001331073	chr12	-	50523088	50561316
NM_001331070	chr12	-	50523088	50561316
NM_001331069	chr12	-	50523088	50561316
NM_001331072	chr12	-	50523088	50561316
NM_001331071	chr12	-	50523088	50561316
NR_138536	chr12	-	50523088	50561316
NR_138535	chr12	-	50523088	50561316
NR_138534	chr12	-	50523088	50561316
NR_031625	chr12	-	50627924	50627995
NR_045072	chr12	-	51454987	51477437
NM_030809	chr12	-	51454987	51477454
NM_001330422	chr12	-	51580718	51611539
NR_026893	chr12	-	51580718	51611539
NR_147046	chr12	-	51580718	51611539
NR_147047	chr12	-	51580718	51611539
NR_147048	chr12	-	51580718	51611539
NR_147049	chr12	-	51580718	51611539
NR_147050	chr12	-	51580718	51611539
NR_147051	chr12	-	51580718	51611539
NR_147052	chr12	-	51580718	51611539
NM_001351088	chr12	-	51595466	51611539
NM_001971	chr12	-	51722226	51740463
NM_001290008	chr12	-	51674821	51717982
NM_001290007	chr12	-	51674821	51718464
NM_001290009	chr12	-	51674821	51717982
NM_016293	chr12	-	51674821	51717982
NM_001013690	chr12	-	52211675	52225701
NR_146770	chr12	-	52400033	52401439
NR_146274	chr12	-	52638826	52641232
NM_001242696	chr12	-	52599364	52604639
NR_146088	chr12	-	52644327	52652292
NM_002281	chr12	-	52679696	52685299
NM_182507	chr12	-	52562779	52585784
NM_001081492	chr12	-	52562779	52585784
NM_002283	chr12	-	52753789	52761309
NM_033045	chr12	-	52771595	52779417
NM_033033	chr12	-	52787734	52800176
NM_001300810	chr12	-	52753789	52758406
NM_002282	chr12	-	52708084	52715182
NM_005555	chr12	-	52840434	52845910
NM_005554	chr12	-	52880957	52887181
NM_173086	chr12	-	52862299	52867569
NM_033448	chr12	-	52937692	52946931
NM_000424	chr12	-	52908358	52914243
NM_175068	chr12	-	53001353	53012343
NM_006121	chr12	-	53068519	53074191
NM_001146226	chr12	-	52979372	52995322
NM_001146225	chr12	-	52979372	52995322
NM_080747	chr12	-	52979372	52995322
NM_175053	chr12	-	52959602	52967609
NM_000423	chr12	-	53038341	53045959
NM_057088	chr12	-	53183468	53189892
