name	chrom	strand	txStart	txEnd
NM_001256511	chr7	+	141438120	141450288
NM_001256510	chr7	+	141438406	141450288
NM_001256512	chr7	+	141438120	141450288
NM_018980	chr7	+	141490016	141491166
NR_046269	chr7	+	141438120	141450288
NM_001256513	chr7	+	141438120	141450288
NM_003143	chr7	+	141438120	141450288
NM_001001656	chr7	+	141618675	141619620
NM_004668	chr7	+	141695678	141806547
NM_002769	chr7	+	142457318	142460927
NM_001190487	chr7	+	142374130	142375525
NM_004445	chr7	+	142560513	142568847
NM_001280795	chr7	+	142560513	142568847
NM_001280794	chr7	+	142552775	142568847
NR_001296	chr7	+	142478756	142482399
NR_104001	chr7	+	142559774	142568847
NM_178829	chr7	+	142636602	142637957
NM_002652	chr7	+	142829173	142836834
NM_001001667	chr7	+	142749437	142750379
NM_001282876	chr7	+	142982042	142985142
NM_001143679	chr7	+	142960521	142966222
NM_153345	chr7	+	142981991	142985142
NM_001242775	chr7	+	142981991	142985142
NM_001242774	chr7	+	142981991	142985142
NM_001242773	chr7	+	142981991	142985142
NM_001282877	chr7	+	142981991	142985142
NM_015917	chr7	+	142960521	142966222
NR_040003	chr7	+	142982042	142985142
NR_104253	chr7	+	142981991	142985142
NM_176882	chr7	+	142919129	142920172
NM_176881	chr7	+	142880511	142881528
NR_104251	chr7	+	142981991	142985142
NR_104250	chr7	+	142981991	142985142
NR_104254	chr7	+	142981991	142985142
NR_104252	chr7	+	142981991	142985142
NM_001143681	chr7	+	142960521	142966222
NM_001143680	chr7	+	142960521	142966222
NR_046453	chr7	+	143013218	143049097
NM_003461	chr7	+	143078359	143088206
NR_106952	chr7	+	143079778	143079893
NM_001010972	chr7	+	143078359	143088206
NM_000083	chr7	+	143013218	143049097
NM_177437	chr7	+	143140545	143141502
NM_176883	chr7	+	143174965	143175889
NM_001008747	chr7	+	143268893	143271480
NM_001130026	chr7	+	143412938	143427173
NR_110549	chr7	+	143507082	143512482
NM_001004685	chr7	+	143632325	143633279
NM_012365	chr7	+	143747494	143748430
NM_012369	chr7	+	143657019	143658108
NM_001005281	chr7	+	143701089	143702025
NM_001004488	chr7	+	143771312	143772245
NM_198495	chr7	+	143880547	143883173
NM_001005480	chr7	+	143806675	143807632
NM_001004135	chr7	+	143792200	143793133
NM_001001659	chr7	+	143826205	143827138
NR_002158	chr7	+	143996465	143997395
NR_002157	chr7	+	143996613	143997598
NM_001005287	chr7	+	144015217	144016150
NM_001001802	chr7	+	144015217	144016150
NM_005435	chr7	+	144052488	144077725
NR_133929	chr7	+	147368770	147370236
NR_133930	chr7	+	147368770	147370236
NM_145304	chr7	+	148287656	148312952
NM_003592	chr7	+	148395932	148498202
NR_130107	chr7	+	148684618	148686516
NM_170686	chr7	+	148844559	148880118
NM_020781	chr7	+	148823507	148880118
NM_001195220	chr7	+	148959261	148982085
NM_012256	chr7	+	148936741	148952700
NR_144366	chr7	+	148959261	148982085
NR_144367	chr7	+	148962119	148982085
NR_036573	chr7	+	148982371	148994403
NM_198455	chr7	+	149473130	149531053
NM_001289990	chr7	+	149570056	149577801
NM_145230	chr7	+	149570056	149577801
NM_001100592	chr7	+	149570056	149577801
NR_110612	chr7	+	149570056	149577801
NR_148939	chr7	+	149738443	149742461
NM_001142928	chr7	+	150020295	150035245
NM_013400	chr7	+	150065878	150071133
NM_014374	chr7	+	150068257	150071133
NM_001099696	chr7	+	150065878	150071133
NM_001099695	chr7	+	150065878	150071133
NM_023942	chr7	+	150020295	150035245
NM_138434	chr7	+	150026937	150029811
NM_175571	chr7	+	150147717	150176483
NR_027237	chr7	+	150102839	150109558
NR_034033	chr7	+	150130741	150145228
NM_153236	chr7	+	150211944	150218161
NM_018326	chr7	+	150264457	150271041
NM_018384	chr7	+	150434435	150440737
NM_015660	chr7	+	150382793	150390728
NM_001199577	chr7	+	150413644	150440737
NM_001303630	chr7	+	150413644	150440737
NM_130759	chr7	+	150413644	150421368
NM_001272072	chr7	+	150549564	150558379
NM_001091	chr7	+	150549564	150558379
NM_018487	chr7	+	150497853	150502208
NM_001160111	chr7	+	150690891	150701023
NM_001160110	chr7	+	150690891	150701023
NM_001160109	chr7	+	150690891	150701023
NM_000603	chr7	+	150688143	150711687
NM_001308304	chr7	+	150783508	150820725
NM_020321	chr7	+	150745378	150749843
NM_020322	chr7	+	150745378	150749843
NR_046401	chr7	+	150745378	150749843
NM_031946	chr7	+	150783508	150841523
NM_001350103	chr7	+	150783508	150841523
NM_001350104	chr7	+	150782917	150841523
NM_001308305	chr7	+	150811764	150820725
NM_004769	chr7	+	150745378	150749843
NM_003040	chr7	+	150756656	150773614
NM_001199694	chr7	+	150759728	150773614
NM_001042535	chr7	+	150783508	150820725
NM_001199692	chr7	+	150755286	150773614
NM_001199693	chr7	+	150759633	150773614
NM_001281300	chr7	+	150782917	150841523
NM_001350102	chr7	+	150783508	150841523
NM_019015	chr7	+	150929574	150935913
NM_001284295	chr7	+	150929574	150935913
NR_030407	chr7	+	150935506	150935624
NM_016118	chr7	+	151038846	151075548
NM_001243351	chr7	+	151038846	151075548
NR_034012	chr7	+	151106246	151110132
NR_034013	chr7	+	151106246	151110132
NR_109857	chr7	+	151106246	151110440
NM_001354885	chr7	+	151503747	151507906
NR_038926	chr7	+	151574126	151576308
NM_145292	chr7	+	151653463	151717019
NR_033169	chr7	+	151653463	151717019
NR_002935	chr7	+	152133979	152140100
NR_027387	chr7	+	152161208	152162630
NM_001350946	chr7	+	152456833	152552464
NM_001350942	chr7	+	152456833	152552464
NM_020445	chr7	+	152456833	152552464
NM_001350940	chr7	+	152456833	152552464
NM_001350944	chr7	+	152456833	152552464
NR_146946	chr7	+	152456833	152552464
NR_146947	chr7	+	152456833	152552464
NR_146948	chr7	+	152456833	152552464
NR_146949	chr7	+	152456833	152552464
NR_146950	chr7	+	152456833	152552464
NR_146951	chr7	+	152456833	152552464
NM_001350943	chr7	+	152456833	152552464
NM_001350941	chr7	+	152456833	152552464
NM_001350945	chr7	+	152456833	152552464
NM_001040135	chr7	+	152456833	152552464
NR_024477	chr7	+	154720226	154738560
NR_024476	chr7	+	154720226	154741196
NM_024012	chr7	+	154862033	154879102
NM_001346590	chr7	+	155089481	155101945
NM_001346594	chr7	+	155089481	155101945
NM_001346593	chr7	+	155089481	155101945
NM_001346592	chr7	+	155089481	155101945
NM_001346591	chr7	+	155089481	155101945
NM_198336	chr7	+	155089481	155101945
NM_005542	chr7	+	155089481	155101945
NM_198337	chr7	+	155089481	155101945
NM_001427	chr7	+	155250823	155257526
NR_144629	chr7	+	155753912	155761085
NM_001291913	chr7	+	155755325	155761085
NR_024119	chr7	+	156333184	156333795
NM_001184997	chr7	+	156435670	156469820
NM_001184996	chr7	+	156433440	156469820
NM_001308274	chr7	+	156436494	156453044
NM_030936	chr7	+	156433352	156469820
NR_131778	chr7	+	156436494	156469820
NM_001308273	chr7	+	156433440	156469820
NR_147077	chr7	+	156799000	156799812
NR_038835	chr7	+	156803550	156809118
NR_038966	chr7	+	157647276	157658782
NR_132379	chr7	+	158383320	158384625
NR_049893	chr7	+	158384307	158384388
NR_024394	chr7	+	158801044	158818929
NR_037944	chr8	+	134203281	134243932
NM_001204870	chr8	+	134203281	134243932
NM_001204869	chr8	+	134203281	134243932
NM_080838	chr8	+	134203281	134243932
NM_003882	chr8	+	134203281	134243932
NR_039979	chr8	+	67104348	67109554
NM_024940	chr8	+	25042237	25273232
NR_136589	chr8	+	41909267	41962505
NM_134266	chr8	+	92261515	92406946
NM_001282356	chr8	+	92221721	92410382
NM_001282357	chr8	+	92221721	92410382
NM_052832	chr8	+	92261515	92410382
NM_017890	chr8	+	100025493	100889814
NM_152564	chr8	+	100025493	100889814
NM_024596	chr8	+	6264112	6506026
NM_001322045	chr8	+	6264673	6304940
NM_001172575	chr8	+	6264112	6304940
NM_001172574	chr8	+	6264112	6304940
NM_001346810	chr8	+	687718	1656642
NM_001322043	chr8	+	6264112	6304940
NM_001322042	chr8	+	6264112	6506026
NR_073397	chr8	+	687604	1087777
NR_136159	chr8	+	6264112	6304940
NM_003747	chr8	+	9413444	9639856
NM_001352657	chr8	+	17780365	17847093
NM_001352639	chr8	+	17780365	17887457
NM_001172410	chr8	+	22019183	22021991
NM_001172357	chr8	+	22019183	22021991
NM_006197	chr8	+	17780365	17887457
NM_001352647	chr8	+	17780365	17887457
NM_001352638	chr8	+	17780365	17887457
NM_001352656	chr8	+	17780365	17847093
NM_001352655	chr8	+	17780365	17847093
NM_001352654	chr8	+	17780365	17847093
NM_001352653	chr8	+	17780365	17887457
NM_001352636	chr8	+	17780365	17887457
NM_001352635	chr8	+	17780365	17887457
NM_001352644	chr8	+	17780365	17887457
NM_001352637	chr8	+	17780365	17887457
NM_001352651	chr8	+	17780365	17887457
NM_001315507	chr8	+	17780365	17887457
NM_001352632	chr8	+	17780365	17887457
NM_001352641	chr8	+	17780365	17887457
NM_001352646	chr8	+	17780365	17887457
NM_001315508	chr8	+	17780365	17887457
NM_001352645	chr8	+	17780365	17887457
NM_003018	chr8	+	22019183	22021991
NM_001352640	chr8	+	17780365	17887457
NM_001352652	chr8	+	17780365	17887457
NM_001352643	chr8	+	17780365	17847093
NM_001352642	chr8	+	17780365	17887457
NM_001352648	chr8	+	17780365	17887457
NM_001352634	chr8	+	17780365	17887457
NM_001352633	chr8	+	17780365	17887457
NM_001317780	chr8	+	22019183	22021991
NM_001317779	chr8	+	22019183	22021991
NM_001317778	chr8	+	22019183	22021991
NM_001352658	chr8	+	17780365	17847093
NM_001352649	chr8	+	17780365	17887457
NM_001352650	chr8	+	17780365	17887457
NR_148032	chr8	+	17780365	17887457
NM_004103	chr8	+	27179918	27316908
NM_001160004	chr8	+	32405727	32625475
NM_001159995	chr8	+	32453343	32625475
NM_173175	chr8	+	27183080	27316908
NM_001159999	chr8	+	32453343	32625475
NM_001177591	chr8	+	26150731	26230195
NM_013960	chr8	+	32405727	32625475
NM_013958	chr8	+	32405727	32600770
NM_013957	chr8	+	32405727	32625475
NM_013962	chr8	+	31497267	32600770
NM_013959	chr8	+	32504250	32600770
NM_013956	chr8	+	32405727	32625475
NM_006867	chr8	+	30242016	30429778
NM_004495	chr8	+	32405727	32586136
NM_002717	chr8	+	26149006	26230195
NM_173174	chr8	+	27168998	27316908
NM_001160005	chr8	+	32405727	32600770
NM_001160002	chr8	+	32405727	32586136
NM_001160008	chr8	+	32405727	32618507
NM_001160007	chr8	+	32405727	32586136
NM_001322202	chr8	+	32453343	32625475
NM_001322201	chr8	+	32453343	32625475
NM_001322205	chr8	+	32504250	32625475
NM_001322206	chr8	+	32504250	32625475
NM_001322207	chr8	+	32504250	32618507
NM_001160001	chr8	+	32453343	32625475
NM_173176	chr8	+	27182995	27316908
NM_013964	chr8	+	32405727	32625475
NM_001008711	chr8	+	30242016	30429778
NM_001008710	chr8	+	30242016	30429778
NM_080872	chr8	+	35092974	35654068
NM_001322818	chr8	+	35401909	35654068
NM_194294	chr8	+	39792473	39873910
NR_134267	chr8	+	36641841	36793643
NM_021623	chr8	+	38758752	38831430
NM_001031836	chr8	+	36641841	36793643
NM_001352953	chr8	+	48173469	48648563
NM_001352955	chr8	+	48173469	48648563
NM_001352952	chr8	+	48173469	48648563
NM_001352947	chr8	+	48173469	48648563
NM_001352944	chr8	+	48173469	48648563
NM_001352949	chr8	+	48173469	48648563
NM_001352940	chr8	+	48173469	48648563
NM_001352939	chr8	+	48173469	48648563
NM_001352941	chr8	+	48173469	48648563
NM_001352943	chr8	+	48173469	48648563
NM_001352942	chr8	+	48173469	48648563
NM_001352957	chr8	+	48173469	48648563
NM_001352931	chr8	+	48173469	48648563
NM_001352951	chr8	+	48173469	48648563
NM_001352950	chr8	+	48173469	48648563
NM_001352956	chr8	+	48173469	48648563
NM_001352961	chr8	+	48173469	48648563
NM_001352958	chr8	+	48173469	48648563
NM_001352933	chr8	+	48173469	48648563
NM_001352932	chr8	+	48173469	48648563
NM_001352946	chr8	+	48173469	48648563
NM_001352945	chr8	+	48173469	48648563
NR_104581	chr8	+	48173469	48648563
NM_001282919	chr8	+	48173469	48648563
NM_001282916	chr8	+	48173469	48648563
NM_001352948	chr8	+	48173469	48648563
NM_001352938	chr8	+	48173469	48648563
NM_001352937	chr8	+	48173469	48648563
NM_001352936	chr8	+	48173469	48648563
NM_001352935	chr8	+	48173469	48648563
NM_001352934	chr8	+	48173469	48648563
NR_148203	chr8	+	48173469	48648563
NR_148202	chr8	+	48173469	48648563
NR_148204	chr8	+	48173469	48648563
NR_148205	chr8	+	48173469	48648563
NM_001080394	chr8	+	48173469	48648563
NM_001321773	chr8	+	50824232	51709216
NM_001321776	chr8	+	50824232	51621743
NM_001321775	chr8	+	50822285	51621743
NM_001287814	chr8	+	50824232	51709216
NM_018967	chr8	+	50824232	51709216
NM_001321778	chr8	+	51076690	51621743
NM_001321777	chr8	+	50824232	51621743
NR_135798	chr8	+	50824232	51621743
NR_135794	chr8	+	50824232	51709216
NR_135795	chr8	+	50824232	51709216
NR_135796	chr8	+	50824232	51709216
NR_135797	chr8	+	50824232	51709216
NM_001287813	chr8	+	50822285	51709216
NM_024721	chr8	+	77593514	77779521
NM_173538	chr8	+	87878675	88394955
NM_002998	chr8	+	97505881	97624037
NR_038201	chr8	+	96281063	96822371
NR_038202	chr8	+	96281063	96822371
NR_038203	chr8	+	96281063	96822371
NR_038204	chr8	+	96281063	96822371
NR_038205	chr8	+	96281063	96822371
NR_038206	chr8	+	96281063	96822371
NR_038207	chr8	+	96281063	96822371
NR_038208	chr8	+	96281063	96822371
NR_038209	chr8	+	96281063	96822371
NM_001100117	chr8	+	104512975	105266656
NM_001348496	chr8	+	104512975	105266656
NM_001348493	chr8	+	104512975	105266656
NM_001348492	chr8	+	104512975	105266656
NM_001348491	chr8	+	104512975	105266656
NM_001348499	chr8	+	104831415	105266656
NM_001348498	chr8	+	104831415	105266656
NM_001348490	chr8	+	104512975	105266656
NM_001348495	chr8	+	104512975	105266656
NM_001348494	chr8	+	104512975	105266656
NM_001348508	chr8	+	104831415	105266656
NM_001348504	chr8	+	104831415	105266656
NM_001348503	chr8	+	104831415	105266656
NM_001348502	chr8	+	104831415	105266656
NM_001348500	chr8	+	104831415	105266656
NM_001282881	chr8	+	104831415	105266656
NM_001348509	chr8	+	104831415	105266656
NM_014677	chr8	+	104831415	105266656
NM_001348506	chr8	+	104831415	105266656
NM_001348505	chr8	+	104831415	105266656
NM_001348501	chr8	+	104831415	105266656
NM_001348507	chr8	+	104831415	105266656
NM_001348489	chr8	+	104512975	105266656
NM_001348488	chr8	+	104512975	105266656
NM_001348487	chr8	+	104512975	105266656
NM_001348486	chr8	+	104512975	105266656
NM_001348485	chr8	+	104512975	105266656
NM_001348484	chr8	+	104512975	105266656
NM_001348497	chr8	+	104512975	105266656
NR_145710	chr8	+	104512975	105266656
NR_145711	chr8	+	104831415	105266656
NM_003301	chr8	+	110099652	110131812
NR_003367	chr8	+	128806778	129113499
NM_183420	chr8	+	356807	419875
NM_012173	chr8	+	356807	419875
NM_183421	chr8	+	356807	419875
NM_001308152	chr8	+	1772141	1906807
NM_001308153	chr8	+	1772141	1906807
NM_014629	chr8	+	1772141	1906807
NR_027424	chr8	+	7812534	7866277
NM_001354638	chr8	+	8860313	8957609
NM_001199729	chr8	+	9953061	10286401
NM_012331	chr8	+	9911778	10286401
NM_001135671	chr8	+	9953061	10286401
NM_001135670	chr8	+	9911778	10286401
NM_001330465	chr8	+	11351500	11422113
NM_001715	chr8	+	11351520	11422108
NR_146188	chr8	+	10586800	10630420
NR_026814	chr8	+	11225910	11296166
NM_004462	chr8	+	11660119	11696818
NM_001287743	chr8	+	11653081	11696818
NM_001287756	chr8	+	11660119	11696818
NM_001287748	chr8	+	11660597	11696818
NM_001287742	chr8	+	11653081	11696818
NR_146925	chr8	+	12043244	12060035
NR_040091	chr8	+	12294521	12408558
NR_040092	chr8	+	12294521	12424354
NM_001287747	chr8	+	11660552	11696818
NM_001287745	chr8	+	11660119	11696818
NM_001287744	chr8	+	11653081	11696818
NM_020844	chr8	+	12803182	12887284
NM_006765	chr8	+	15397595	15624158
NM_178234	chr8	+	15397595	15624158
NM_001356429	chr8	+	15397595	15618176
NM_181723	chr8	+	16884746	16980148
NM_001349810	chr8	+	16884746	16980148
NR_146233	chr8	+	16884746	16980148
NM_016353	chr8	+	17013835	17080241
NR_033894	chr8	+	20831496	20852630
NM_001286681	chr8	+	21882353	21894408
NM_001286680	chr8	+	21881620	21894408
NM_182795	chr8	+	21882353	21894408
NM_018068	chr8	+	22132792	22214379
NM_005775	chr8	+	22409250	22433008
NM_001135721	chr8	+	22133079	22214379
NM_001330480	chr8	+	22132792	22214379
NR_038873	chr8	+	22925741	22941132
NM_001135154	chr8	+	22224742	22291640
NR_038323	chr8	+	23193720	23223638
NM_005382	chr8	+	24771273	24776606
NM_001105541	chr8	+	24772454	24776606
NM_001145271	chr8	+	24241797	24263526
NM_014479	chr8	+	24241797	24263526
NM_001145272	chr8	+	24241797	24263526
NM_001197293	chr8	+	26371708	26515693
NM_001386	chr8	+	26435339	26515693
NM_001244604	chr8	+	26435920	26515693
NM_016240	chr8	+	27491576	27530537
NM_001017420	chr8	+	27632057	27662424
NM_001256482	chr8	+	27348518	27402439
NM_001256483	chr8	+	27348518	27402439
NM_001256484	chr8	+	27348684	27402439
NM_001979	chr8	+	27348518	27402439
NM_006228	chr8	+	28174648	28200871
NM_182826	chr8	+	27491576	27534286
NM_001324391	chr8	+	28747886	28910787
NM_001324390	chr8	+	28748224	28910787
NM_001324393	chr8	+	28747886	28910787
NM_001324392	chr8	+	28748224	28910787
NM_001440	chr8	+	28558989	28611207
NM_001324387	chr8	+	28747886	28910787
NM_001324388	chr8	+	28748832	28910787
NM_001330498	chr8	+	28747886	28910787
NM_001135726	chr8	+	28747886	28910787
NM_001324394	chr8	+	28747886	28910787
NR_073469	chr8	+	28558989	28611207
NM_001324395	chr8	+	28747886	28910787
NR_073468	chr8	+	28558989	28611207
NM_024567	chr8	+	28748224	28910787
NR_136757	chr8	+	28747886	28910787
NR_136758	chr8	+	28747886	28910787
NM_001324389	chr8	+	28747886	28910787
NM_001324386	chr8	+	28747886	28910787
NM_001324385	chr8	+	28747886	28910787
NM_001324384	chr8	+	28748224	28910787
NM_001324383	chr8	+	28747886	28910787
NM_001324382	chr8	+	28748832	28910787
NM_006571	chr8	+	30013812	30041155
NR_125814	chr8	+	29605824	29656008
NR_125815	chr8	+	29605824	29656008
NM_001008712	chr8	+	30242016	30405041
NM_000553	chr8	+	30890777	31033387
NR_104158	chr8	+	31883251	31996993
NR_104156	chr8	+	31883733	31996993
NR_104157	chr8	+	31883733	31996993
NR_031672	chr8	+	36979470	37258543
NM_001352791	chr8	+	38662967	38710546
NM_001352781	chr8	+	38644721	38710546
NM_001352792	chr8	+	38585703	38710546
NM_001352790	chr8	+	38614756	38710546
NM_001352801	chr8	+	38644721	38710546
NM_001352800	chr8	+	38644721	38686088
NM_001352789	chr8	+	38585703	38710546
NM_001352788	chr8	+	38585703	38710546
NM_001352786	chr8	+	38585703	38710546
NM_001352779	chr8	+	38644721	38710546
NM_001122824	chr8	+	38644721	38710546
NM_001146216	chr8	+	38585703	38710546
NM_001352793	chr8	+	38585703	38710546
NM_001352798	chr8	+	38645623	38710546
NM_001352799	chr8	+	38585703	38710546
NM_006283	chr8	+	38644721	38710546
NM_001352785	chr8	+	38585703	38710546
NM_001352783	chr8	+	38644721	38710546
NM_001352780	chr8	+	38585703	38710546
NM_001352778	chr8	+	38585703	38710546
NM_001330521	chr8	+	38585703	38710548
NM_001352802	chr8	+	38662967	38686088
NR_148050	chr8	+	38585703	38686088
NR_148049	chr8	+	38585703	38710546
NR_148051	chr8	+	38585703	38710546
NM_001352803	chr8	+	38644721	38710546
NM_001352804	chr8	+	38614756	38710546
NM_001352797	chr8	+	38614756	38710546
NM_001352796	chr8	+	38614756	38710546
NM_001352795	chr8	+	38585703	38710546
NM_001352794	chr8	+	38585703	38710546
NM_001352787	chr8	+	38585703	38710546
NM_001352784	chr8	+	38614756	38710546
NM_001352782	chr8	+	38614756	38710546
NR_027639	chr8	+	38854504	38962779
NR_027638	chr8	+	38854504	38962779
NM_014237	chr8	+	39442086	39587583
NM_001190956	chr8	+	39442086	39469094
NM_003816	chr8	+	38854504	38962779
NM_001320313	chr8	+	39442086	39587583
NR_027878	chr8	+	38854504	38962779
NR_001448	chr8	+	39172181	39260375
NR_135201	chr8	+	39442086	39587583
NM_001313994	chr8	+	38965047	39142436
NM_145004	chr8	+	38965047	39142436
NM_032410	chr8	+	42752032	42885682
NM_002690	chr8	+	42195972	42229331
NR_037168	chr8	+	48100929	48104885
NM_182746	chr8	+	48872762	48890719
NM_005914	chr8	+	48872762	48890719
NM_001352960	chr8	+	48572225	48648563
NM_001352959	chr8	+	48566649	48648563
NR_105002	chr8	+	49464126	49611069
NM_001286675	chr8	+	54764367	54871864
NM_001286674	chr8	+	54764367	54871864
NM_001286673	chr8	+	54764367	54871864
NM_170587	chr8	+	54764367	54871864
NM_014175	chr8	+	55047780	55061074
NM_052898	chr8	+	56015016	56438710
NM_002350	chr8	+	56792385	56925006
NR_125813	chr8	+	57358365	57464626
NM_001111097	chr8	+	56792385	56925006
NR_026772	chr8	+	58192101	58197290
NM_147189	chr8	+	58907112	59062277
NM_017780	chr8	+	61591323	61780586
NM_001316690	chr8	+	61653817	61780586
NM_002865	chr8	+	61429468	61536203
NM_001242644	chr8	+	61429468	61536203
NM_173519	chr8	+	62200524	62414204
NM_001304533	chr8	+	63161500	63879031
NR_130764	chr8	+	63161500	63912211
NM_001277816	chr8	+	64081111	64125346
NM_001277815	chr8	+	64081111	64125346
NM_001277814	chr8	+	64081561	64125346
NM_001277813	chr8	+	64081111	64125346
NM_001277818	chr8	+	64081561	64125346
NM_001277817	chr8	+	64081185	64125346
NR_102434	chr8	+	64081111	64125346
NM_152758	chr8	+	64081111	64125346
NM_033105	chr8	+	66933779	67013478
NM_001145838	chr8	+	66582107	66622798
NM_001145839	chr8	+	66556887	66620573
NM_001349432	chr8	+	66927212	67013478
NM_014637	chr8	+	66556887	66622798
NR_146171	chr8	+	66933779	67013478
NM_170709	chr8	+	67687415	67774257
NM_001204173	chr8	+	67579786	67774257
NM_001291339	chr8	+	67996082	68108849
NM_144650	chr8	+	67344717	67381044
NM_013257	chr8	+	67687415	67774257
NM_024790	chr8	+	67976602	68108849
NM_001033578	chr8	+	67624652	67774257
NM_025170	chr8	+	68864349	69018242
NM_024870	chr8	+	68864349	69149268
NR_136224	chr8	+	68256068	68404103
NM_001349476	chr8	+	69242607	69731258
NM_052958	chr8	+	69242607	69731258
NM_001349480	chr8	+	69242607	69451443
NM_001349477	chr8	+	69242607	69731258
NM_001195639	chr8	+	69242607	69451443
NM_001349479	chr8	+	69242607	69731258
NM_001349478	chr8	+	69242607	69731258
NR_146186	chr8	+	69242607	69731258
NR_146187	chr8	+	69242607	69731258
NM_001128204	chr8	+	70378858	70573147
NM_001128205	chr8	+	70405027	70573147
NR_132437	chr8	+	70505134	70573147
NM_001128206	chr8	+	70405027	70573147
NM_015170	chr8	+	70378858	70573147
NR_038881	chr8	+	71520811	71575513
NR_033652	chr8	+	72755357	72968547
NR_033651	chr8	+	72756350	72968547
NM_003218	chr8	+	73921096	73959987
NM_004770	chr8	+	73449625	73850584
NM_017489	chr8	+	73921096	73959987
NR_110656	chr8	+	73644279	73664078
NM_015886	chr8	+	75736771	75767279
NM_001324403	chr8	+	75736771	75767279
NR_033830	chr8	+	75512100	75670587
NM_001330561	chr8	+	76319904	76479077
NR_105006	chr8	+	77318888	77436567
NR_125830	chr8	+	78362932	78388567
NM_006823	chr8	+	79428335	79517502
NM_181839	chr8	+	79428335	79517502
NM_001100392	chr8	+	85095440	85834078
NM_001100391	chr8	+	85096900	85834078
NM_001287244	chr8	+	85618161	85834078
NM_001354315	chr8	+	85095440	85834078
NM_001354316	chr8	+	85095440	85834078
NM_001100393	chr8	+	85095440	85834078
NM_001354307	chr8	+	85095440	85834078
NM_001354310	chr8	+	85095440	85834078
NM_001354312	chr8	+	85095440	85834078
NM_001354306	chr8	+	85095440	85834078
NM_001287243	chr8	+	85095440	85834078
NM_173848	chr8	+	85095440	85834078
NM_001354314	chr8	+	85095440	85834078
NM_001354313	chr8	+	85095440	85834078
NM_001354311	chr8	+	85095440	85834078
NM_001354305	chr8	+	85095440	85834078
NM_001354325	chr8	+	85095021	85834078
NM_001354323	chr8	+	85096900	85834078
NM_001354322	chr8	+	85096900	85834078
NM_001354321	chr8	+	85096900	85834078
NM_001354320	chr8	+	85095440	85834078
NM_001354318	chr8	+	85095440	85834078
NM_001354309	chr8	+	85095440	85834078
NM_001354317	chr8	+	85095440	85834078
NM_001354319	chr8	+	85095440	85834078
NM_001354308	chr8	+	85327718	85834078
NM_001293675	chr8	+	86376130	86393721
NM_001083588	chr8	+	86089618	86126753
NM_001083589	chr8	+	86099909	86126753
NM_001951	chr8	+	86089618	86126753
NM_000067	chr8	+	86376130	86393721
NM_007013	chr8	+	87354993	87480178
NM_003909	chr8	+	87526655	87573726
NM_152565	chr8	+	87111138	87166454
NM_022351	chr8	+	91803920	91971630
NM_001129890	chr8	+	92114846	92231464
NM_001354470	chr8	+	92114846	92231482
NR_051989	chr8	+	91233715	91400187
NR_148895	chr8	+	92114846	92231482
NM_001354522	chr8	+	95907995	96070944
NM_001354516	chr8	+	95907995	96070944
NM_001354515	chr8	+	95907995	96070944
NM_017697	chr8	+	95653363	95719694
NM_001122825	chr8	+	95653363	95719694
NM_001354524	chr8	+	95907995	96070944
NM_001122826	chr8	+	95653363	95719694
NM_001354525	chr8	+	95907995	96070944
NM_001122827	chr8	+	95653363	95719694
NM_001354534	chr8	+	95907995	96089041
NM_001354514	chr8	+	95907995	96070944
NR_148915	chr8	+	96037202	96089041
NR_148914	chr8	+	96037202	96130724
NR_148913	chr8	+	96037202	96130724
NR_148904	chr8	+	95907995	96001882
NR_148906	chr8	+	95907995	96001882
NR_148905	chr8	+	95907995	96001882
NR_148903	chr8	+	95907995	96001882
NM_001034915	chr8	+	95653363	95719694
NM_016134	chr8	+	97657454	98155731
NM_018407	chr8	+	98787808	98864830
NM_030583	chr8	+	98881248	99048946
NM_173549	chr8	+	99076749	99105838
NM_001170806	chr8	+	99076749	99105838
NM_001317748	chr8	+	98881248	99048946
NM_178812	chr8	+	98656406	98742488
NM_002380	chr8	+	98881248	99048946
NM_015243	chr8	+	100025493	100222015
NM_003114	chr8	+	101170562	101254132
NM_172218	chr8	+	101170262	101254132
NM_024915	chr8	+	102504667	102681952
NM_001330593	chr8	+	102504666	102681952
NM_024812	chr8	+	104152920	104242533
NM_001164616	chr8	+	104311058	104345094
NM_001164615	chr8	+	104310660	104345094
NM_001317796	chr8	+	104311058	104345094
NR_133921	chr8	+	104311058	104345094
NM_003506	chr8	+	104311058	104345094
NM_001695	chr8	+	104033247	104085285
NR_126338	chr8	+	103876498	103990104
NR_126339	chr8	+	103876498	103990104
NM_001024372	chr8	+	104152920	104242533
NM_001282882	chr8	+	105235562	105266653
NM_012082	chr8	+	106331146	106816767
NM_181354	chr8	+	107670035	107764921
NM_018002	chr8	+	107282405	107764921
NM_001198532	chr8	+	107460151	107764921
NM_001198533	chr8	+	107282405	107764921
NM_001198534	chr8	+	107738334	107764921
NM_001198535	chr8	+	107738334	107764921
NM_177531	chr8	+	110374705	110549443
NR_146282	chr8	+	112388867	112482846
NM_001172811	chr8	+	117962511	118188953
NM_001172813	chr8	+	117963189	118188953
NM_001172815	chr8	+	117963189	118188953
NM_001324095	chr8	+	119964405	120120694
NR_038210	chr8	+	119633239	119738306
NM_022045	chr8	+	121457637	121535875
NM_001283012	chr8	+	120885894	121063157
